radius,angle,strength,density,velocity,entry latitude,entry longitude,bearing
171.5544553966759,25.347733267113195,2567767.5119078425,1529.076187041428,26202.5787286266,55.321097841638796,-1.705103856854999,289.81714947531935
92.02352109243574,31.587346821645728,1308576.4003430887,2130.813885955603,25609.57335438729,55.39848530903104,-1.7292593159899265,290.1633455990397
68.63763694568632,31.3646020084928,3721191.0011468315,2823.336098594457,15380.63591548684,55.34229190368706,-1.6995575763606197,290.6594552454409
95.84526022428514,25.282020447391968,1270436.6056940015,2463.0344787502154,24400.60158734774,55.368218615673996,-1.6492845542185697,290.8322945926268
105.06024426483647,29.78279315432182,2758105.5407914086,2549.6296198252826,23207.852466785393,55.387881021339105,-1.6781232142397358,291.2951757994948
85.20684901917991,33.180572013975876,1594880.0148085717,1923.6481895044187,12852.146728270349,55.36756102558326,-1.6790805533277222,291.80451418459035
90.78719078525769,36.21013399495005,1831724.9233896292,3584.1735836403163,22260.282335953616,55.34478989018033,-1.7079430274715246,290.20377857451894
75.44036315608736,26.621968330440158,2814934.895925363,2861.37933518848,21217.68176652446,55.377199008390605,-1.724735160021788,290.2730692756216
121.92825248425079,30.894896417703663,1629113.2263196753,3049.7206663630577,19502.26483637631,55.38645365063306,-1.6839284738602,291.51359620806613
77.39367810204024,35.761295927510304,3471207.896429045,1708.504580411787,16946.804868667878,55.373095664199255,-1.7692926934760957,289.76368169950825
94.21257374519813,35.625930496045086,1530759.115003363,1764.4979165466325,20292.180287697913,55.314661619012604,-1.7262173612890335,285.06697861901995
126.2940790764298,15.74353178154739,3254356.0837933957,2942.1022950816946,17992.98780335954,55.38442651532945,-1.6912138867267805,289.6764943754725
101.78750881779575,29.632590397026828,2394405.963555938,2997.8547596582453,20998.14065010105,55.36142205899554,-1.7002452368840433,289.84800023259675
106.78976946759556,39.9825912603663,363349.08985848207,1846.7524233833815,21631.392109843477,55.35739169827958,-1.6704899856597013,286.66205175584935
80.18166516777848,31.088980090976964,563491.5676003072,2670.735479926554,17117.663012649893,55.34193974648576,-1.6987605988294951,289.9997154612142
166.1400989500155,35.58357462093726,1659014.1263007221,2149.9218381966894,22414.562347313593,55.317431119118524,-1.7054133991178586,292.5791275551414
90.57889892725602,29.32421964390086,1333466.85751058,1602.4691844304625,19300.44478046437,55.35770712730315,-1.68696475189665,293.2610859739692
69.0694391947833,27.373726705983543,2355570.172775183,2669.7776972766133,25021.49226467984,55.33150708532194,-1.7274967830940189,290.8656549575311
72.20304218474767,37.02589861431001,3118993.980783766,2380.2078434020395,15253.028401035453,55.363725932289114,-1.6756775055211228,289.18027406485714
60.413676490199144,26.999900248599587,1139916.937930826,2449.1902462829694,23329.2382160251,55.38050040218717,-1.6995000352230567,290.40183454005364
107.30498346669475,30.189425491059385,2751473.428607662,3599.94068278489,21791.072769287715,55.36287575900038,-1.709467259104077,290.275743505982
101.19986897350513,31.666934650160034,2346375.3891754737,3403.601632828411,18140.573984203853,55.37187411502731,-1.7269951348775943,291.60591135522117
