radius,angle,strength,density,velocity,entry latitude,entry longitude,bearing
94.46536701983186,34.0672143918578,2348628.260053299,1836.93087185861,24051.228189910078,55.337299329102066,-1.7462164376030604,291.9101707145615
110.99776265699869,22.328576251450457,2384684.817057837,2894.612391660282,13226.076533266596,55.35455221076772,-1.671323944820787,287.2776013610862
92.67303321166776,26.390060692421635,1202984.1512883613,2525.5658020373935,26096.756512419368,55.37099656535215,-1.7092725928476489,292.78586968127337
106.09436242415448,24.01733739681421,1956082.7065234121,1840.0445157518682,13337.535251428671,55.34042119767364,-1.7148547823715945,286.9271700154563
64.19949915950795,25.025287011719122,1373377.3643985915,3119.5584439979666,17351.066071649693,55.41304231028714,-1.7049244822438918,289.1772929860153
90.12970974615608,23.17581646971214,596855.7168990216,2312.9044687836586,27523.428754837234,55.40234851378703,-1.7107879918260422,291.9431697697168
117.00380058907147,32.642985483148905,1719210.6895002734,2458.396694901366,22418.591513970132,55.36580572749416,-1.7070999960034943,289.93029269914587
78.12903206395363,27.49549867649189,1023501.41164868,2403.9809194010427,24240.67364691807,55.409226820137874,-1.6750628335661817,290.3462684534258
99.05179977372534,22.298022872559173,2063150.480638676,2537.413278939613,23664.233696306856,55.40003960234824,-1.7171117482437357,288.63571285975473
124.76384176544838,27.612878687643946,516919.15274952346,1919.9211932246465,20444.342507115238,55.359599480042014,-1.7058683058323199,290.03977566201695
61.265955595643504,44.06729461537304,1406322.224388392,1993.6196040377306,17711.582949868323,55.32542595570463,-1.7092040862649285,290.70356772455756
98.64847769905855,37.71203442112047,2371092.882408488,2667.1087938686337,18674.75804477076,55.37853614050984,-1.7084835369485463,287.01638940115026
101.23760205715266,34.781013683759106,936297.3806064196,2853.1635469450093,18679.30478211883,55.35526977825116,-1.7025814770341519,291.26245469306565
80.62687077624516,34.43964633138249,1144595.3142652821,1086.029022317062,23520.85709904746,55.381993664589935,-1.699416121664727,289.7129103229607
82.6110522125793,32.33414615661783,2249412.853514901,2442.779961897085,24222.275866483444,55.35614378762323,-1.7135915712234628,289.73637972834445
116.85493105200884,27.45569459099261,2627549.227392278,3104.1776135371156,24381.278063349422,55.34782179644417,-1.677816897816351,292.0553320909991
100.19037130075463,41.44846100145813,1605428.306300645,1764.6751656753931,25801.34870180709,55.31196325985046,-1.6960420995396839,288.451252720794
99.69602109190168,32.1584866080866,2972211.975937055,2021.8316733800323,20566.615383926888,55.33040121234432,-1.7000373009894392,289.8664401580204
98.04596359562306,31.384469470888508,1906877.0435355804,2579.4041792230328,17724.39157706791,55.34741874667326,-1.7145607497362176,291.18693019683786
64.18934305985634,37.16261967160833,1255021.0817705907,2065.977548107667,16462.323382869374,55.33368509350336,-1.6686746049922683,292.1875856430531
91.1097838282678,36.31226910023554,2461484.0186076555,2833.075167816844,17100.03355334063,55.36606400230789,-1.690004527735376,291.48896215278336
97.9920876627773,29.488629181170804,668516.6983085121,1658.7930607250219,24390.55167893527,55.36806601082655,-1.6899179877834345,289.70814917192877
58.58400326848035,22.8137309468297,1837882.8270279216,2149.322801802449,13420.538547826449,55.36992119353752,-1.7090124840975738,287.17454898492537
67.29205063572302,29.505999360408357,1454920.3754311583,1287.6921508965397,21575.076068906168,55.339309082710955,-1.7172052814629963,289.9917136786123
65.84439032475804,24.26270666135524,2207136.266325191,1762.6926746450422,20212.458945051138,55.35973522324346,-1.7332990550709455,291.3980119397658
104.01429871975542,20.816059688479584,2854036.3055402716,2471.2124849640286,23658.69746761857,55.32060588813305,-1.6573528718661192,290.9154107478337
137.04596519760437,30.03770668197174,762316.4042940852,2852.114313345704,24399.404904614366,55.338828886352395,-1.6937709583873382,288.82949015103094
92.96747022433219,32.86326459537637,1545696.6452596644,1780.571161174219,21509.956540663406,55.36419948373009,-1.7143883124024193,290.95033185287735
78.5561162378657,38.63588960835151,1117370.3569135896,3131.5996003599585,15301.93435973959,55.337053663333094,-1.6941124387396056,289.05096942774037
85.9157510579597,24.317572182432336,1123273.7075659174,2836.1593147778012,15856.215102080378,55.3456801674285,-1.7392645464189953,287.706490585325
107.62600100719636,27.247109982341758,2627356.4983724537,2434.337885888116,21210.977648244723,55.32833213512534,-1.7124823468664492,290.07559735771565
57.65203295397862,23.8181205514648,1640442.7691086936,2492.5001541863016,18148.237736919313,55.341215572180914,-1.672734189320026,290.3803199771216
